GUEST,,,
GuestShowDateTime,Club,MetricToShow,Sum of Number_Guest
45875,TDC,TM,1
45875,TDU,Media,7
45875,TDU,OL,3
45875,TDU,Sales,9
45875,TDU,TM,1
45875,TTC,Sales,4
45875,VSC,Media,1
45875,VSC,OL,4
45875,VSC,Sales,12
45875,VTC,OL,6
45875,VTC,Sales,4
45875,VTC,TM,4
45875,VVO,Media,1
45875,VVO,Sales,13
45875,VVO,TM,1
45875,WPC,OL,1
45875,WPC,Sales,7
45876,AMU,OL,1
45876,AMU,Sales,4
45876,AMY,Sales,3
45876,BDS,Media,1
45876,BDS,Sales,8
45876,BDS,TM,1
45876,CPT,OL,5
45876,CPT,Sales,7
45876,CTC,OL,2
45876,CTC,PNS,1
45876,CTC,Sales,5
45876,CTC,TM,1
45876,CVC,Media,3
45876,CVC,OL,4
45876,CVC,Sales,6
45876,DNG,OL,13
45876,DNG,Sales,9
45876,DNG,TM,2
45876,FDC,PNS,1
45876,FDC,Sales,10
45876,FDC,TM,21
45876,GDC,Media,2
45876,GDC,OL,2
45876,GDC,TM,1
45876,GMC,OL,3
45876,GMC,PNS,1
45876,GMC,Sales,2
45876,GVC,OL,4
45876,GVC,Sales,2
45876,GVC,TM,1
45876,HDC,OL,1
45876,HDC,Sales,9
45876,HDY,Media,1
45876,HDY,OL,3
45876,HDY,Sales,2
45876,HVP,Media,1
45876,HVP,OL,3
45876,HVP,Sales,9
45876,JVJ,TM,1
45876,LMC,Media,1
45876,LMC,Sales,11
45876,LMC,TM,8
45876,LTC,OL,2
45876,LTC,Sales,3
45876,MAC,OL,7
45876,MAC,PNS,1
45876,MAC,Sales,9
45876,MPC,Media,1
45876,MPC,OL,7
45876,MPC,Sales,18
45876,NTC,LWT (Live Well Together),1
45876,NTC,Media,8
45876,NTC,OL,13
45876,NTC,PNS,2
45876,NTC,Sales,6
45876,PBH,OL,2
45876,PBH,Sales,4
45876,PBH,TM,1
45876,PCH,OL,13
45876,PCH,Sales,7
45876,PCH,TM,1
45876,PCO,Media,1
45876,PCO,OL,1
45876,PCO,PNS,2
45876,PCO,Sales,9
45876,PPC,Media,1
45876,PPC,Sales,11
45876,PPC,TM,1
45876,RCC,OL,2
45876,RCC,PNS,1
45876,RCC,Sales,2
45876,SCC,LWT (Live Well Together),1
45876,SCC,OL,1
45876,SCC,PNS,1
45876,SCC,Sales,4
45876,SCT,OL,3
45876,SCT,PNS,2
45876,SCT,Sales,7
45876,SCT,TM,1
45876,TCM,Media,2
45876,TCM,OL,9
45876,TCM,Sales,4
45876,TCM,TM,1
45876,TDC,OL,5
45876,TDC,PNS,1
45876,TDC,Sales,6
45876,TDU,Media,2
45876,TDU,OL,5
45876,TDU,Sales,14
45876,TTC,Sales,6
45876,VSC,Media,1
45876,VSC,OL,3
45876,VSC,PNS,1
45876,VSC,Sales,5
45876,VSC,TM,1
45876,VTC,Media,4
45876,VTC,OL,11
45876,VTC,Sales,7
45876,VTC,TM,1
45876,VVO,OL,3
45876,VVO,Sales,7
45876,WPC,OL,3
45876,WPC,Sales,3
45876,WPC,TM,1
45877,AMU,Media,5
45877,AMU,Sales,1
45877,AMU,TM,4
45877,AMY,Media,1
45877,AMY,OL,1
45877,AMY,PNS,1
45877,AMY,Sales,3
45877,AMY,TM,1
45877,BDS,Media,1
45877,BDS,OL,2
45877,BDS,Sales,4
45877,CPT,OL,4
45877,CPT,Referral (MKT),1
45877,CPT,Sales,2
45877,CTC,Media,3
45877,CTC,OL,4
45877,CTC,Sales,4
45877,CTC,TM,3
45877,CVC,Media,8
45877,CVC,OL,3
45877,CVC,Sales,3
45877,DNG,Media,2
45877,DNG,OL,7
45877,DNG,Sales,16
45877,DNG,TM,2
45877,FDC,OL,3
45877,FDC,Sales,8
45877,FDC,TM,56
45877,GDC,PNS,4
45877,GDC,Sales,3
45877,GDC,TM,1
45877,GMC,OL,3
45877,GMC,Sales,5
45877,GVC,OL,3
45877,GVC,Sales,3
45877,HDC,OL,1
45877,HDC,Sales,3
45877,HDY,Media,1
45877,HDY,OL,5
45877,HDY,Sales,4
45877,HVP,OL,1
45877,HVP,Sales,3
45877,HVP,TM,2
45877,LMC,Sales,5
45877,LTC,Media,2
45877,LTC,OL,3
45877,LTC,Sales,2
45877,LTC,TM,2
45877,MAC,OL,9
45877,MAC,PNS,1
45877,MAC,Sales,8
45877,MAC,TM,1
45877,MPC,Media,1
45877,MPC,Sales,17
45877,NTC,Media,4
45877,NTC,OL,4
45877,NTC,Sales,6
45877,PBH,Media,1
45877,PBH,OL,3
45877,PBH,Sales,4
45877,PCH,OL,4
45877,PCH,Sales,5
45877,PCH,TM,1
45877,PCO,OL,1
45877,PCO,Sales,6
45877,PPC,Media,2
45877,PPC,OL,2
45877,PPC,Sales,6
45877,RCC,OL,8
45877,RCC,PNS,2
45877,RCC,Sales,10
45877,RCC,TM,2
45877,SCC,Media,1
45877,SCC,OL,5
45877,SCC,Sales,11
45877,SCC,TM,1
45877,SCT,OL,8
45877,SCT,Sales,4
45877,SCT,TM,1
45877,TCM,Media,1
45877,TCM,OL,13
45877,TCM,PNS,1
45877,TCM,Sales,4
45877,TCM,TM,2
45877,TDC,Media,6
45877,TDC,OL,3
45877,TDC,Sales,6
45877,TDC,TM,3
45877,TDU,Media,1
45877,TDU,OL,5
45877,TDU,PNS,1
45877,TDU,Sales,11
45877,TTC,Sales,6
45877,VSC,Media,1
45877,VSC,OL,5
45877,VSC,PNS,3
45877,VSC,Sales,3
45877,VTC,OL,6
45877,VTC,TM,1
45877,VVO,OL,3
45877,VVO,Sales,11
45877,VVO,TM,3
45877,WPC,OL,4
45878,AMU,Media,3
45878,AMU,OL,4
45878,AMU,Sales,2
45878,AMU,TM,1
45878,AMY,Media,2
45878,AMY,Sales,9
45878,BDS,Media,1
45878,BDS,OL,1
45878,BDS,Sales,3
45878,CPT,OL,2
45878,CPT,Sales,2
45878,CPT,TM,1
45878,CTC,Media,4
45878,CTC,OL,1
45878,CTC,Sales,8
45878,CTC,TM,3
45878,CVC,Media,1
45878,CVC,OL,5
45878,CVC,Sales,3
45878,DNG,OL,6
45878,DNG,Sales,16
45878,DNG,TM,2
45878,FDC,Media,1
45878,FDC,OL,4
45878,FDC,Sales,3
45878,GDC,Media,1
45878,GDC,OL,1
45878,GDC,Sales,4
45878,GMC,Sales,5
45878,GMC,TM,1
45878,GVC,Media,1
45878,HDC,Sales,11
45878,HDY,OL,6
45878,HDY,Sales,4
45878,HDY,TM,1
45878,HVP,OL,3
45878,HVP,PNS,1
45878,HVP,Sales,4
45878,HVP,TM,2
45878,LMC,Media,3
45878,LMC,OL,2
45878,LMC,PNS,1
45878,LMC,Sales,11
45878,LMC,TM,1
45878,LTC,Media,2
45878,LTC,Sales,4
45878,MAC,LWT (Live Well Together),1
45878,MAC,OL,5
45878,MAC,Sales,5
45878,MPC,OL,1
45878,MPC,Sales,16
45878,NTC,OL,4
45878,NTC,Sales,12
45878,NTC,TM,1
45878,PBH,OL,1
45878,PBH,Sales,5
45878,PBH,TM,1
45878,PCH,OL,5
45878,PCH,PNS,4
45878,PCH,Sales,2
45878,PCH,TM,2
45878,PCO,OL,3
45878,PCO,Sales,14
45878,PPC,PNS,1
45878,PPC,Sales,5
45878,RCC,OL,3
45878,RCC,PNS,2
45878,RCC,Sales,5
45878,RCC,TM,2
45878,SCC,Media,1
45878,SCC,PNS,1
45878,SCC,Sales,5
45878,SCC,TM,2
45878,SCT,OL,8
45878,SCT,PNS,4
45878,SCT,Sales,5
45878,SCT,TM,3
45878,TCM,Media,1
45878,TCM,OL,5
45878,TCM,PNS,2
45878,TCM,Sales,5
45878,TDC,Media,1
45878,TDC,OL,2
45878,TDC,Sales,4
45878,TDC,TM,2
45878,TDU,Media,8
45878,TDU,OL,7
45878,TDU,Sales,3
45878,TTC,Sales,2
45878,VSC,PNS,2
45878,VSC,Sales,5
45878,VTC,Media,2
45878,VTC,OL,3
45878,VTC,Sales,2
45878,VVO,OL,2
45878,VVO,Sales,10
45878,WPC,OL,3
45878,WPC,PNS,1
45878,WPC,Sales,2
45879,AMU,OL,2
45879,AMU,Sales,1
45879,AMU,TM,3
45879,AMY,Media,1
45879,AMY,OL,4
45879,AMY,PNS,1
45879,AMY,Sales,3
45879,BDS,OL,2
45879,BDS,Sales,4
45879,BDS,TM,1
45879,CPT,OL,3
45879,CPT,Sales,1
45879,CTC,Media,1
45879,CTC,OL,1
45879,CTC,Sales,4
45879,CVC,Media,1
45879,CVC,OL,7
45879,CVC,Sales,5
45879,DNG,OL,7
45879,DNG,Sales,5
45879,DNG,TM,1
45879,FDC,Media,1
45879,FDC,Sales,4
45879,FDC,TM,1
45879,GDC,OL,1
45879,GDC,Sales,2
45879,GMC,OL,3
45879,GMC,Sales,3
45879,GVC,OL,2
45879,HDC,OL,1
45879,HDC,Sales,3
45879,HDY,Media,1
45879,HDY,OL,2
45879,HDY,Sales,3
45879,HDY,TM,2
45879,HVP,Media,1
45879,HVP,Sales,5
45879,HVP,TM,1
45879,JVJ,Media,1
45879,JVJ,OL,1
45879,LMC,Sales,9
45879,LMC,TM,1
45879,LTC,Media,1
45879,LTC,OL,1
45879,MAC,OL,10
45879,MAC,PNS,1
45879,MAC,Sales,2
45879,MPC,OL,3
45879,MPC,Sales,8
45879,NTC,Media,2
45879,NTC,OL,5
45879,NTC,Sales,6
45879,PCH,OL,3
45879,PCH,Sales,3
45879,PCO,Media,1
45879,PCO,OL,1
45879,PCO,Sales,3
45879,PCO,TM,1
45879,PPC,Media,1
45879,PPC,Sales,7
45879,PPC,TM,2
45879,RCC,OL,4
45879,RCC,Sales,5
45879,SCC,Media,1
45879,SCC,OL,1
45879,SCC,PNS,2
45879,SCC,Sales,10
45879,SCT,OL,6
45879,SCT,Sales,6
45879,SCT,TM,1
45879,TCM,OL,9
45879,TCM,PNS,1
45879,TCM,Sales,4
45879,TDC,Media,2
45879,TDC,OL,3
45879,TDC,Sales,5
45879,TDU,Media,3
45879,TDU,Sales,3
45879,TTC,Sales,1
45879,VSC,Media,2
45879,VSC,OL,3
45879,VSC,Sales,2
45879,VTC,OL,1
45879,VTC,Sales,6
45879,VVO,OL,4
45879,VVO,PNS,3
45879,VVO,Sales,6
45879,WPC,Sales,8
45880,AMU,Media,1
45880,AMU,OL,4
45880,AMU,PNS,3
45880,AMU,Sales,2
45880,AMY,Media,1
45880,AMY,PNS,2
45880,AMY,Sales,6
45880,BDS,OL,3
45880,BDS,Sales,4
45880,BDS,TM,1
45880,CPT,Media,4
45880,CPT,OL,5
45880,CPT,Sales,6
45880,CTC,OL,3
45880,CTC,Sales,8
45880,CVC,OL,1
45880,CVC,Sales,2
45880,DNG,Media,1
45880,DNG,OL,7
45880,DNG,Sales,6
45880,DNG,TM,4
45880,FDC,OL,2
45880,FDC,Sales,6
45880,GDC,Sales,3
45880,GDC,TM,3
45880,GMC,Media,1
45880,GMC,OL,3
45880,GMC,PNS,1
45880,GMC,Sales,10
45880,GVC,Media,2
45880,GVC,OL,2
45880,GVC,Sales,4
45880,GVC,TM,2
45880,HDC,OL,5
45880,HDC,Sales,5
45880,HDC,TM,2
45880,HDY,Media,1
45880,HDY,OL,3
45880,HDY,Sales,1
45880,HDY,TM,2
45880,HVP,PNS,1
45880,HVP,Sales,7
45880,LMC,Media,1
45880,LMC,OL,1
45880,LMC,Sales,7
45880,LMC,TM,2
45880,LTC,Media,2
45880,LTC,OL,1
45880,LTC,Sales,2
45880,LTC,TM,2
45880,MAC,OL,9
45880,MAC,PNS,2
45880,MAC,Sales,4
45880,MPC,Media,2
45880,MPC,OL,6
45880,MPC,PNS,1
45880,MPC,Sales,9
45880,MPC,TM,1
45880,NTC,Media,2
45880,NTC,OL,13
45880,NTC,PNS,3
45880,NTC,Sales,4
45880,NTC,TM,2
45880,PBH,OL,5
45880,PBH,Sales,5
45880,PBH,TM,2
45880,PCH,OL,4
45880,PCH,Sales,7
45880,PCH,TM,1
45880,PCO,Media,2
45880,PCO,OL,5
45880,PCO,Sales,3
45880,PCO,TM,2
45880,PPC,Media,2
45880,PPC,OL,5
45880,PPC,Sales,9
45880,RCC,OL,7
45880,RCC,PNS,1
45880,RCC,Sales,9
45880,RCC,TM,2
45880,SCC,LWT (Live Well Together),1
45880,SCC,OL,1
45880,SCC,Sales,5
45880,SCT,OL,7
45880,SCT,PNS,2
45880,SCT,Sales,4
45880,SCT,TM,5
45880,TCM,OL,13
45880,TCM,PNS,2
45880,TCM,Sales,11
45880,TCM,TM,3
45880,TDC,Media,2
45880,TDC,OL,8
45880,TDC,PNS,1
45880,TDC,Sales,5
45880,TDC,TM,1
45880,TDU,Media,2
45880,TDU,OL,3
45880,TDU,Sales,10
45880,TTC,Sales,2
45880,VSC,Media,2
45880,VSC,OL,1
45880,VSC,PNS,2
45880,VSC,Sales,6
45880,VSC,TM,1
45880,VTC,Media,1
45880,VTC,OL,3
45880,VTC,Sales,5
45880,VVO,Media,1
45880,VVO,OL,1
45880,VVO,Sales,3
45880,VVO,TM,2
45880,WPC,OL,7
45880,WPC,Sales,2
45881,AMU,Media,1
45881,AMU,OL,2
45881,AMU,Sales,6
45881,AMY,Media,3
45881,AMY,OL,1
45881,AMY,Sales,2
45881,AMY,TM,2
45881,BDS,OL,5
45881,BDS,Sales,5
45881,CPT,Media,1
45881,CPT,OL,1
45881,CPT,Sales,3
45881,CTC,OL,11
45881,CTC,Sales,10
45881,CTC,TM,1
45881,CVC,OL,2
45881,CVC,Sales,2
45881,DNG,Media,1
45881,DNG,OL,7
45881,DNG,Sales,11
45881,DNG,TM,1
45881,FDC,OL,1
45881,FDC,Sales,2
45881,GDC,Media,3
45881,GDC,OL,4
45881,GDC,Sales,4
45881,GDC,TM,2
45881,GMC,Sales,5
45881,GVC,OL,11
45881,GVC,Sales,1
45881,GVC,TM,2
45881,HDC,OL,3
45881,HDC,Sales,1
45881,HDC,TM,1
45881,HDY,OL,6
45881,HDY,Sales,9
45881,HDY,TM,2
45881,HVP,OL,10
45881,HVP,Sales,5
45881,HVP,TM,2
45881,JVJ,Media,1
45881,LMC,Media,3
45881,LMC,OL,1
45881,LMC,Sales,3
45881,LMC,TM,9
45881,LTC,Media,4
45881,LTC,OL,2
45881,LTC,Sales,7
45881,MAC,OL,5
45881,MAC,Sales,6
45881,MAC,TM,1
45881,MPC,OL,5
45881,MPC,Sales,22
45881,MPC,TM,1
45881,NTC,Media,1
45881,NTC,OL,8
45881,NTC,Sales,8
45881,NTC,TM,2
45881,PBH,OL,4
45881,PBH,Sales,3
45881,PBH,TM,2
45881,PCH,OL,16
45881,PCH,Sales,3
45881,PCH,TM,1
45881,PCO,OL,5
45881,PCO,PNS,1
45881,PCO,Sales,5
45881,PPC,Media,1
45881,PPC,OL,2
45881,PPC,Sales,6
45881,PPC,TM,3
45881,RCC,LWT (Live Well Together),2
45881,RCC,OL,12
45881,RCC,PNS,2
45881,RCC,Sales,5
45881,RCC,TM,1
45881,SCC,Media,1
45881,SCC,OL,1
45881,SCC,Sales,3
45881,SCC,TM,1
45881,SCT,OL,4
45881,SCT,Sales,7
45881,TCM,Media,1
45881,TCM,OL,5
45881,TCM,PNS,2
45881,TCM,Sales,12
45881,TCM,TM,3
45881,TDC,OL,6
45881,TDC,PNS,2
45881,TDC,Sales,6
45881,TDU,Media,2
45881,TDU,Sales,10
45881,TDU,TM,3
45881,TTC,Sales,3
45881,VSC,OL,6
45881,VSC,PNS,2
45881,VSC,Sales,3
45881,VSC,TM,3
45881,VTC,Media,6
45881,VTC,OL,5
45881,VTC,Sales,3
45881,VVO,OL,3
45881,VVO,Sales,3
45881,VVO,TM,2
45881,WPC,OL,5
45881,WPC,Sales,5
45881,WPC,TM,3
45882,AMU,Media,5
45882,AMU,OL,4
45882,AMU,Sales,2
45882,AMU,TM,2
45882,AMY,Media,2
45882,AMY,OL,1
45882,AMY,PNS,1
45882,AMY,Sales,1
45882,AMY,TM,1
45882,BDS,OL,4
45882,BDS,PNS,1
45882,BDS,TM,2
45882,CPT,Media,1
45882,CPT,OL,1
45882,CPT,Sales,6
45882,CTC,OL,4
45882,CTC,Sales,4
45882,CVC,Media,1
45882,CVC,OL,7
45882,CVC,Sales,1
45882,CVC,TM,1
45882,DNG,Media,2
45882,DNG,OL,10
45882,DNG,Sales,9
45882,DNG,TM,4
45882,FDC,Media,1
45882,FDC,OL,1
45882,FDC,Sales,4
45882,FDC,TM,1
45882,GDC,OL,1
45882,GDC,Sales,3
45882,GMC,OL,2
45882,GMC,Sales,5
45882,GVC,Media,1
45882,GVC,OL,5
45882,GVC,PNS,3
45882,GVC,Sales,2
45882,GVC,TM,2
45882,HDC,OL,3
45882,HDC,Sales,2
45882,HDY,Media,5
45882,HDY,OL,4
45882,HDY,PNS,1
45882,HDY,Sales,3
45882,HVP,Media,1
45882,HVP,OL,5
45882,HVP,Sales,6
45882,JVJ,OL,1
45882,LMC,Media,1
45882,LMC,PNS,1
45882,LMC,Sales,2
45882,LMC,TM,5
45882,LTC,Media,1
45882,LTC,OL,4
45882,LTC,Sales,5
45882,LTC,TM,1
45882,MAC,OL,10
45882,MAC,Sales,5
45882,MAC,TM,1
45882,MPC,OL,5
45882,MPC,Sales,18
45882,NTC,Media,2
45882,NTC,OL,4
45882,NTC,Sales,1
45882,NTC,TM,3
45882,PBH,OL,4
45882,PBH,Sales,6
45882,PCH,OL,9
45882,PCH,Sales,4
45882,PCH,TM,4
45882,PCO,OL,1
45882,PCO,PNS,1
45882,PCO,Sales,11
45882,PCO,TM,8
45882,PPC,OL,4
45882,PPC,Sales,7
45882,RCC,OL,1
45882,RCC,Sales,3
45882,RCC,TM,3
45882,SCC,Media,6
45882,SCC,OL,2
45882,SCC,Sales,2
45882,SCC,TM,1
45882,SCT,OL,3
45882,SCT,PNS,2
45882,SCT,Sales,13
45882,SCT,TM,3
45882,TCM,Media,3
45882,TCM,OL,8
45882,TCM,Sales,2
45882,TCM,TM,2
45882,TDC,Media,2
45882,TDC,OL,3
45882,TDC,Sales,6
45882,TDC,TM,2
45882,TDU,OL,1
45882,TDU,Sales,4
45882,TDU,TM,1
45882,TTC,Media,1
45882,TTC,Sales,1
45882,VSC,Media,1
45882,VSC,OL,2
45882,VSC,PNS,1
45882,VSC,Sales,8
45882,VSC,TM,2
45882,VTC,OL,1
45882,VTC,Sales,10
45882,VVO,OL,4
45882,VVO,Sales,6
45882,VVO,TM,2
45882,WPC,OL,4
45882,WPC,Referral (MKT),2
45882,WPC,Sales,4
45883,AMU,OL,3
45883,AMU,Sales,2
45883,AMY,Media,3
45883,AMY,Sales,6
45883,AMY,TM,11
45883,BDS,OL,3
45883,BDS,Sales,7
45883,BDS,TM,1
45883,CPT,Media,1
45883,CPT,OL,3
45883,CPT,Sales,2
45883,CPT,TM,1
45883,CTC,Media,1
45883,CTC,OL,1
45883,CTC,Sales,11
45883,CTC,TM,1
45883,CVC,OL,4
45883,CVC,Sales,3
45883,CVC,TM,1
45883,DNG,OL,6
45883,DNG,Sales,10
45883,DNG,TM,5
45883,FDC,OL,1
45883,FDC,Sales,1
45883,GDC,Media,5
45883,GDC,Sales,6
45883,GMC,OL,1
45883,GMC,Sales,5
45883,GMC,TM,2
45883,GVC,OL,2
45883,GVC,PNS,2
45883,GVC,TM,1
45883,HDC,LWT (Live Well Together),1
45883,HDC,OL,3
45883,HDC,Sales,2
45883,HDC,TM,2
45883,HDY,Media,2
45883,HDY,OL,3
45883,HDY,PNS,2
45883,HDY,Sales,1
45883,HDY,TM,1
45883,HVP,OL,1
45883,HVP,Sales,8
45883,HVP,TM,1
45883,JVJ,Media,1
45883,LMC,OL,1
45883,LMC,PNS,1
45883,LMC,Sales,4
45883,LMC,TM,3
45883,LTC,Media,1
45883,LTC,OL,3
45883,LTC,Sales,5
45883,MAC,OL,13
45883,MAC,Sales,1
45883,MAC,TM,1
45883,MPC,OL,5
45883,MPC,PNS,1
45883,MPC,Sales,13
45883,NTC,Media,2
45883,NTC,OL,5
45883,NTC,Sales,3
45883,NTC,TM,3
45883,PBH,OL,2
45883,PBH,Sales,2
45883,PBH,TM,1
45883,PCH,Media,1
45883,PCH,OL,6
45883,PCH,PNS,1
45883,PCH,Sales,2
45883,PCH,TM,1
45883,PCO,OL,3
45883,PCO,PNS,1
45883,PCO,Sales,7
45883,PCO,TM,2
45883,PPC,Sales,7
45883,RCC,LWT (Live Well Together),2
45883,RCC,OL,3
45883,RCC,Sales,6
45883,SCC,PNS,2
45883,SCC,Sales,5
45883,SCC,TM,1
45883,SCT,OL,11
45883,SCT,PNS,1
45883,SCT,Sales,7
45883,SCT,TM,2
45883,TCM,LWT (Live Well Together),1
45883,TCM,OL,5
45883,TCM,PNS,1
45883,TCM,Referral (MKT),2
45883,TCM,Sales,3
45883,TCM,TM,1
45883,TDC,OL,6
45883,TDC,Sales,6
45883,TDC,TM,1
45883,TDU,Media,1
45883,TDU,OL,4
45883,TDU,Sales,12
45883,TTC,LWT (Live Well Together),1
45883,TTC,Sales,5
45883,VSC,OL,3
45883,VSC,Sales,5
45883,VSC,TM,1
45883,VTC,OL,2
45883,VTC,Sales,2
45883,VTC,TM,2
45883,VVO,OL,6
45883,VVO,Sales,9
45883,WPC,OL,2
45883,WPC,Sales,1
45884,AMU,Media,2
45884,AMU,OL,4
45884,AMU,PNS,1
45884,AMU,Sales,2
45884,AMU,TM,1
45884,AMY,Media,1
45884,AMY,Sales,1
45884,AMY,TM,9
45884,BDS,Media,1
45884,BDS,OL,2
45884,BDS,Sales,4
45884,BDS,TM,1
45884,CTC,LWT (Live Well Together),1
45884,CTC,Media,1
45884,CTC,OL,1
45884,CTC,Sales,6
45884,CTC,TM,1
45884,CVC,Media,2
45884,CVC,OL,10
45884,CVC,TM,2
45884,DNG,Media,2
45884,DNG,OL,8
45884,DNG,PNS,1
45884,DNG,Sales,15
45884,DNG,TM,5
45884,FDC,Media,1
45884,FDC,OL,3
45884,FDC,PNS,1
45884,FDC,TM,5
45884,GDC,Media,1
45884,GDC,OL,3
45884,GDC,Sales,8
45884,GDC,TM,1
45884,GMC,OL,3
45884,GMC,Sales,5
45884,GVC,OL,5
45884,GVC,Sales,2
45884,GVC,TM,3
45884,HDC,LWT (Live Well Together),2
45884,HDC,OL,2
45884,HDC,Sales,3
45884,HDY,OL,8
45884,HDY,PNS,1
45884,HDY,Sales,3
45884,HVP,OL,2
45884,HVP,Sales,3
45884,JVJ,OL,1
45884,JVJ,Sales,1
45884,LMC,Media,1
45884,LMC,Sales,5
45884,LTC,Media,2
45884,LTC,OL,2
45884,LTC,Sales,3
45884,MAC,OL,9
45884,MAC,Sales,1
45884,MPC,OL,8
45884,MPC,Sales,34
45884,MPC,TM,1
45884,NTC,OL,3
45884,NTC,Referral (MKT),1
45884,NTC,Sales,11
45884,NTC,TM,7
45884,PBH,OL,1
45884,PBH,Sales,3
45884,PCH,OL,7
45884,PCH,PNS,1
45884,PCH,Sales,3
45884,PCH,TM,5
45884,PCO,Media,1
45884,PCO,OL,1
45884,PCO,PNS,1
45884,PCO,Sales,8
45884,PCO,TM,1
45884,PPC,Media,1
45884,PPC,OL,1
45884,PPC,Sales,7
45884,RCC,OL,7
45884,RCC,Sales,9
45884,RCC,TM,3
45884,SCC,LWT (Live Well Together),1
45884,SCC,Media,1
45884,SCC,OL,2
45884,SCC,PNS,1
45884,SCC,Sales,4
45884,SCC,TM,1
45884,SCT,OL,5
45884,SCT,Sales,4
45884,TCM,OL,7
45884,TCM,PNS,1
45884,TCM,Sales,1
45884,TCM,TM,1
45884,TDC,OL,2
45884,TDC,Sales,6
45884,TDC,TM,1
45884,TDU,Media,3
45884,TDU,OL,2
45884,TDU,PNS,4
45884,TDU,Sales,4
45884,TDU,TM,1
45884,TTC,Sales,1
45884,VSC,OL,2
45884,VSC,Sales,6
45884,VTC,Media,1
45884,VTC,OL,7
45884,VTC,Sales,1
45884,VVO,LWT (Live Well Together),1
45884,VVO,Media,1
45884,VVO,Sales,4
45884,VVO,TM,1
45884,WPC,LWT (Live Well Together),1
45884,WPC,OL,2
45884,WPC,Sales,6
45884,WPC,TM,3
45885,AMU,Media,1
45885,AMU,OL,2
45885,AMU,Sales,4
45885,AMY,OL,1
45885,AMY,Sales,6
45885,AMY,TM,1
45885,BDS,Sales,6
45885,BDS,TM,1
45885,CPT,OL,1
45885,CPT,TM,1
45885,CTC,Sales,1
45885,CTC,TM,2
45885,CVC,Media,1
45885,CVC,OL,10
45885,CVC,PNS,1
45885,CVC,Sales,1
45885,CVC,TM,2
45885,DNG,Media,1
45885,DNG,OL,8
45885,DNG,Sales,5
45885,DNG,TM,3
45885,EST,Sales,1
45885,FDC,TM,1
45885,GDC,OL,1
45885,GDC,TM,2
45885,GMC,OL,2
45885,GMC,Sales,3
45885,GMC,TM,1
45885,GVC,Media,2
45885,GVC,OL,3
45885,GVC,Sales,3
45885,HDC,LWT (Live Well Together),2
45885,HDC,OL,2
45885,HDC,Sales,1
45885,HDC,TM,2
45885,HDY,Media,6
45885,HDY,OL,3
45885,HDY,Sales,2
45885,HVP,Media,1
45885,HVP,OL,2
45885,HVP,Sales,8
45885,JVJ,Media,1
45885,LMC,Media,2
45885,LMC,Sales,1
45885,LTC,Media,2
45885,LTC,OL,2
45885,MAC,OL,4
45885,MAC,Sales,6
45885,MAC,TM,1
45885,MPC,OL,5
45885,MPC,Sales,19
45885,MPC,TM,1
45885,NTC,Media,2
45885,NTC,OL,2
45885,NTC,PNS,1
45885,NTC,Sales,8
45885,NTC,TM,1
45885,PBH,Media,1
45885,PBH,OL,1
45885,PBH,Sales,3
45885,PCH,OL,8
45885,PCH,Sales,4
45885,PCH,TM,8
45885,PCO,OL,3
45885,PCO,PNS,1
45885,PCO,Sales,6
45885,PCO,TM,2
45885,PPC,Media,1
45885,PPC,Sales,6
45885,PPC,TM,1
45885,RCC,OL,9
45885,RCC,Sales,10
45885,RCC,TM,1
45885,SCC,Sales,1
45885,SCC,TM,1
45885,SCT,OL,4
45885,SCT,PNS,1
45885,SCT,Sales,8
45885,SCT,TM,2
45885,TCM,OL,6
45885,TCM,PNS,1
45885,TCM,Sales,6
45885,TDC,OL,5
45885,TDC,Sales,5
45885,TDC,TM,2
45885,TDU,Media,1
45885,TDU,OL,1
45885,TDU,Sales,7
45885,TTC,Media,1
45885,TTC,Sales,3
45885,TTC,TM,1
45885,VSC,Media,1
45885,VSC,OL,3
45885,VSC,Sales,2
45885,VTC,OL,4
45885,VTC,Sales,3
45885,VVO,LWT (Live Well Together),1
45885,VVO,OL,4
45885,VVO,PNS,3
45885,VVO,Sales,6
45885,VVO,TM,2
45885,WPC,OL,2
45885,WPC,Sales,4
45886,AMU,OL,3
45886,AMU,Sales,4
45886,AMY,Media,1
45886,AMY,OL,1
45886,AMY,Sales,3
45886,AMY,TM,1
45886,BDS,Media,2
45886,BDS,OL,1
45886,BDS,Sales,10
45886,CPT,OL,2
45886,CPT,Sales,3
45886,CPT,TM,2
45886,CTC,LWT (Live Well Together),1
45886,CTC,OL,2
45886,CTC,PNS,1
45886,CTC,Sales,7
45886,CTC,TM,2
45886,CVC,OL,4
45886,CVC,PNS,1
45886,CVC,Sales,1
45886,CVC,TM,1
45886,DNG,Media,1
45886,DNG,OL,3
45886,DNG,Sales,2
45886,FDC,Media,1
45886,FDC,OL,2
45886,FDC,PNS,2
45886,FDC,Sales,2
45886,GDC,PNS,1
45886,GDC,Sales,2
45886,GMC,OL,2
45886,GMC,Sales,6
45886,GVC,Media,2
45886,GVC,Sales,1
45886,HDC,OL,7
45886,HDY,OL,6
45886,HDY,Sales,3
45886,HVP,OL,1
45886,HVP,Sales,5
45886,HVP,TM,2
45886,JVJ,Media,1
45886,JVJ,Sales,1
45886,LMC,Media,1
